8548 27917
7929 3246 -403
5680 4749 784
4751 7556 786
1916 1317 -339
7361 4138 -487
3035 1734 -332
6045 5990 155
759 2161 -79
7106 3021 -623
6126 3353 -687
7922 1006 -175
7504 3971 54
3279 4458 -388
6146 6752 -70
1858 7221 788
1302 497 777
5267 7136 202
6001 3026 -835
6020 4108 316
370 78 -574
1529 3800 979
2291 2674 290
5656 2760 -956
6585 4242 -556
7332 5356 759
5324 8318 975
8463 4311 535
6003 3977 682
3068 2129 -967
3620 6564 -841
5123 1902 -576
7894 6034 187
7411 6234 825
1995 1060 198
3672 1226 -682
934 2414 -135
3789 5536 -922
5432 4649 -793
6906 7984 672
6895 6075 -845
1877 3339 -612
5515 4254 -728
67 5562 -312
3436 1329 713
4595 1267 539
7125 4971 -342
6776 2089 -720
2474 7106 988
2551 7163 833
2490 469 834
4253 1413 -354
3567 5582 539
4041 7584 827
129 2023 -449
4428 5885 638
2086 1086 555
5520 7224 960
1042 1510 435
3363 1912 403
7597 4192 -905
6827 1804 583
4019 320 -986
6962 5389 633
5432 7695 607
7959 1908 487
138 8402 -500
4707 4874 -772
7410 8486 -253
604 6570 -235
8310 5201 303
203 7116 -425
6487 3478 307
3983 3112 236
910 3707 918
3083 1406 -308
6398 1538 -371
8316 1997 25
5025 3464 -649
7245 5242 328
6394 1435 -993
1349 35 897
7412 4088 455
3862 4548 -98
138 2821 -520
2520 5528 151
8504 2330 135
2557 8478 -822
4564 3929 -904
3573 2969 504
2581 1010 885
3216 8453 580
4103 566 471
3884 6825 -531
1334 2550 -388
2283 7539 165
4721 1681 -63
4396 6570 -406
4556 8262 372
1945 4534 -893
554 3418 964
3028 1613 785
2191 2603 445
6135 3050 -942
4798 8147 -495
6032 2491 765
1904 264 -446
6405 290 605
66 7882 -449
703 638 -263
5634 2587 873
6684 6696 -521
3345 1189 -179
6251 784 -853
2422 4961 -57
4076 1659 762
5973 2170 -568
7353 2631 -440
5981 5550 337
1534 6288 -34
3938 6552 -613
1277 698 -216
4293 2435 811
5180 3203 514
944 6905 859
7375 3387 783
6979 2173 -41
7441 1382 708
7823 1909 516
3820 736 -123
1839 4900 -902
5871 7041 149
4693 2793 745
268 4927 390
3993 1963 -588
8510 2483 -569
7510 1960 688
7274 7805 938
5789 8173 566
8081 1647 -138
7453 7013 -975
4587 4705 887
1793 6781 523
5965 493 437
3742 7361 -23
3705 3260 585
7367 486 436
1023 7149 -127
434 5646 389
3668 5561 627
868 6296 -915
739 3782 847
1768 1116 588
4755 629 230
4136 5249 -66
6029 3771 11
4168 5541 130
737 892 319
704 8202 -28
6014 390 -25
6094 3239 -678
6660 2413 700
266 2446 717
1503 587 -969
7876 7451 19
6336 5434 -287
3525 2427 789
8023 8034 -988
2697 2929 -135
3335 2603 -166
1323 4536 -629
2487 5541 -690
6836 6540 103
7827 6327 -816
8015 5096 237
5897 7114 -459
5429 7714 496
1764 1024 930
411 2113 -625
969 1171 425
7497 3212 599
578 8497 222
898 4912 851
5032 116 -542
848 2845 706
3341 7642 976
1603 7327 938
3481 1098 -202
7981 1012 326
5564 8153 -914
5961 7401 -143
2461 3129 -69
6999 8271 -35
4162 6636 -683
3163 4513 -60
1593 4234 759
4246 709 -282
1636 8317 826
8059 2352 797
218 4443 -393
1576 7986 492
4600 6238 596
6627 6322 578
4391 3084 21
3149 7869 -846
1189 3643 -813
5497 6013 -165
7184 2613 -175
4428 2272 -447
1909 6011 -867
7553 4424 389
5391 7946 335
4659 6840 112
7771 8520 980
4664 5046 903
2775 865 645
4021 6124 -492
3430 2716 289
5200 389 -789
3654 768 -319
6480 4048 -518
4663 3508 479
589 2260 -496
1665 656 115
3665 1222 -10
2442 5217 389
8336 5112 441
1619 1296 -229
45 4027 -380
4750 7426 316
3394 6229 -384
2101 6442 612
1061 2509 -524
5167 5896 -475
3711 3380 37
2987 6910 690
4911 3856 333
3103 7636 -24
1085 6996 -9
4248 6800 -812
2418 7238 357
3423 6450 204
2342 5562 -854
592 5439 60
425 3013 913
6528 7330 8
6782 1389 -299
4969 6350 -702
5540 4537 -102
5735 3397 805
5848 283 250
4652 2783 -920
7262 575 -178
120 1844 -775
136 450 -810
5633 1608 -543
2501 5803 447
7947 1800 235
8400 7058 94
6826 4376 515
2296 2361 -259
2883 695 409
8098 4122 593
3360 3161 969
7347 4206 -542
4377 4795 276
2808 1403 -233
3306 7976 -986
254 5272 635
3203 1866 -983
4298 2312 -644
5774 6011 -393
4381 8252 -442
5778 1957 -797
891 8528 902
2295 59 -458
923 6666 -657
8533 3506 -753
5498 6548 283
7688 4242 512
3684 2409 -220
1639 7712 549
3256 2210 849
3718 1295 -475
1532 7377 205
2627 7404 327
3682 2914 279
428 5119 -147
4282 5409 953
940 761 914
4719 4870 -369
6543 4646 -939
7045 5758 717
3564 5307 117
1493 6955 -237
827 6870 701
8419 6081 -75
4718 8071 -875
8542 4166 812
1880 6741 450
8442 4207 69
842 629 674
6375 6485 230
502 6755 -473
6071 8439 -289
3476 1286 -132
4931 8029 -737
3081 6457 -873
7475 4752 564
6072 7950 -398
7206 6990 -962
5972 6184 -158
8268 6314 -229
2129 5271 630
5140 3085 785
185 2810 -272
7152 5527 21
1622 4896 368
3206 6335 674
3281 242 149
7381 7833 -41
588 8018 -502
358 7852 665
582 6492 -524
550 5088 646
609 1495 -961
4987 5726 -551
5628 661 413
3091 2134 -260
2603 3894 -170
6547 6178 406
5516 533 -254
936 5778 -413
1448 4626 529
5957 6748 -940
1725 6399 -340
3754 5480 239
6357 2554 -91
7841 5803 290
2107 5989 326
6324 704 -817
7512 4221 -90
2805 610 646
4836 2605 694
715 4580 -42
6642 7594 504
3359 2996 -148
8106 5195 138
8191 792 -964
2960 1926 833
977 385 767
4313 1851 483
5864 3356 -889
8087 928 -234
5478 3253 223
6956 3346 -513
5071 418 -893
436 1444 -404
4068 1187 410
5962 3963 -547
5115 3034 -388
900 4546 305
5010 7792 575
7212 4292 697
6639 5466 898
8503 4500 500
3161 5953 279
1509 962 145
5428 776 288
3819 7280 209
2439 4510 613
8088 8412 439
2478 4998 -548
1102 6808 -785
1084 2928 -128
5459 5120 -449
3675 1407 993
946 5197 967
2185 2881 650
5891 5145 -432
2078 435 564
255 6449 -991
2586 3877 -9
7380 8232 -152
2305 3391 507
4726 5248 -578
3797 1686 360
5174 5828 -798
3121 492 564
8420 1949 40
3170 5980 446
1722 4004 92
1854 7985 -325
5626 6475 345
457 1353 346
6165 3670 -76
2261 5814 320
879 6933 -312
8538 8083 846
4097 4179 895
5930 4060 342
2241 186 482
4328 5678 -498
525 2636 -845
4533 2873 -142
4479 8322 145
469 4160 371
6982 675 842
6106 4573 781
5045 5266 -24
7248 2015 101
6013 4362 -2
983 705 573
6342 6710 921
8507 2745 -584
3849 2582 -272
1087 1096 261
45 2438 -369
7842 3854 -518
7008 2280 464
2377 6848 143
5329 4913 -306
2039 5664 857
2096 7933 12
5226 342 937
157 1270 -982
5699 7371 184
7501 5719 -344
6365 1000 -403
607 3429 307
1187 7650 733
7671 7263 -827
5208 2842 -917
1035 6601 988
3124 2080 854
6039 4539 -839
6754 4771 701
2404 1986 -387
5804 6955 -142
6614 56 984
1033 2707 -97
7584 6797 791
3364 6488 603
2017 746 -990
990 4942 -717
3783 6178 613
4272 2690 842
3931 1133 -710
1275 2125 51
3375 3813 -35
4338 2599 -212
8383 5806 -842
4316 5992 800
2695 3572 -967
1616 508 181
1676 2443 -979
8398 8035 289
4441 6718 -237
322 8538 -950
2800 1771 40
131 5838 -63
7466 1342 309
2043 6973 -38
4838 6641 -564
1857 510 73
2422 883 332
3158 1617 810
7886 7783 327
5734 672 -122
5905 6893 -147
6673 1164 -142
8262 262 460
1223 7386 602
5628 8138 112
7729 1517 -435
7506 5301 -962
2073 5516 -379
5768 5323 111
3520 7838 -369
6438 6221 -279
391 1400 681
6297 6785 305
8448 3266 604
137 8355 702
3557 1455 -312
4177 4936 512
4860 1686 -713
1059 6433 163
3692 5850 495
1432 1464 -765
4016 847 -131
4706 1891 526
623 8312 684
4405 5501 -782
959 5395 -575
4305 8272 -867
3474 7518 400
5179 8167 555
3525 7858 593
1644 2922 285
603 1171 -698
5148 5096 692
3852 5885 -740
7210 4299 -383
2622 3129 -818
1885 5111 -963
1987 3201 -32
4787 1490 -382
8470 2595 -515
2711 2307 723
7970 150 -974
5414 3592 -115
2548 1329 -25
5836 6664 -875
6043 6554 -643
7909 7418 897
4807 4603 364
8050 6622 -655
4675 6456 -490
8315 1142 347
5680 7030 777
2829 1318 586
6345 979 959
3418 1439 -778
1811 98 357
5689 1005 120
1496 6391 629
3056 2792 -199
8294 7916 213
8085 3341 12
327 7213 165
1275 5331 951
7470 6478 23
3504 3871 -548
1081 2055 989
6117 6300 -165
4779 2839 -389
8150 6593 -17
5489 1645 -13
4612 3956 522
4914 3529 -540
8417 3035 426
4930 5825 801
2320 3858 884
5742 652 -790
3763 6504 -988
8003 5765 905
2414 5028 -564
5613 6862 -592
663 5786 609
2269 1167 297
2293 781 394
7056 2952 -526
5580 7617 -51
8184 1839 -551
4503 5274 176
1790 6674 -8
7121 282 684
7790 5492 -234
3383 6658 724
7957 1048 931
8048 8174 759
8379 2020 594
835 6474 -919
461 2188 308
2944 7397 437
7614 2997 632
8339 6898 -119
2098 3866 245
2598 2069 -829
5070 4047 -563
5803 707 329
4139 1507 -221
1979 5801 -887
5848 7205 453
4596 5630 181
7823 6235 350
3882 1792 -309
5773 3816 397
6881 7209 -920
7184 2564 477
1783 5346 48
888 5356 -134
7486 198 12
5813 8485 -13
4557 5513 923
7793 2581 770
6146 4511 662
6310 6206 -745
1963 6452 -633
7900 3121 66
4751 2307 393
5767 5952 148
5624 2282 -922
1769 3518 578
3724 4623 499
2777 7420 -715
6822 3949 18
1724 2460 813
7145 6791 134
2087 5235 -573
5833 1451 822
764 1993 267
4085 3883 320
2843 215 -102
3065 1314 734
8 5701 -262
5837 4484 -239
2382 939 -105
527 5382 537
285 1524 680
549 4333 944
1729 3629 -507
3103 1451 -370
1502 8328 -938
3637 8076 -13
3382 2419 735
4482 6990 -758
6326 4360 -990
4231 8478 212
4707 3029 -626
5904 1521 172
3180 5386 134
6511 7430 933
51 4598 -934
3566 3084 -536
8531 7369 667
5913 3878 397
1224 6568 -10
3581 1007 514
3649 6523 461
5781 8036 -717
2705 4038 -566
2244 569 -856
8275 2027 -578
2986 745 -446
7090 8250 443
5518 7823 -719
656 5949 803
3263 2774 537
8433 2784 -384
1364 8166 872
2156 1335 -500
7096 7033 12
5094 580 -637
5217 1643 -981
7638 5445 546
806 3589 113
8337 2539 -985
6521 1913 793
7481 6970 157
311 5904 -358
1556 3944 50
1513 2528 839
7314 493 534
2668 3710 -612
7210 242 -681
2656 1744 156
6687 5155 37
656 2151 -544
655 2942 -455
5936 6490 937
3801 962 735
1547 1278 550
6876 7392 645
3065 2935 -661
6516 3305 419
6661 7350 -373
6254 6701 -553
2734 6701 -503
6755 6253 -233
1954 8030 532
8287 4003 -688
555 1732 -948
490 4143 -742
8010 2398 862
8257 4734 164
8080 6421 662
3054 3402 818
2176 4248 -308
2720 8363 -361
2015 5716 -527
7088 5 -989
1856 5584 -863
521 5493 498
6555 7732 -938
4515 6028 -922
2946 6477 10
7988 6213 -805
5089 5940 -517
1166 4649 32
7045 3596 -203
4921 4219 518
2037 4309 444
2483 3281 271
2375 3267 435
5437 2365 898
4501 1882 826
5502 2830 304
5306 1403 -386
2216 1738 -313
4519 1480 143
1016 2460 -671
80 698 978
4065 8121 123
2598 5423 -171
3789 3167 -560
7937 6104 -753
6242 4369 775
2917 2716 -129
65 3470 -750
8231 4672 -328
2646 51 170
5349 5890 -349
2059 5169 347
1010 2612 771
4560 7305 -143
6131 5020 -124
4252 1796 183
7081 6414 -961
5230 5724 903
5222 301 489
3150 4959 362
3818 1589 -457
8030 4742 737
2316 4254 -696
4394 1710 -967
4200 4370 232
1390 7348 308
2534 4221 809
8383 6444 -571
970 1292 333
7220 2258 -376
6634 5700 -988
6947 3742 -221
2183 7530 37
1612 7674 849
671 7616 68
3746 759 991
6584 5061 401
3809 1656 904
2027 1360 -585
1179 3552 -682
5937 314 229
5386 4818 -944
7130 156 223
124 1241 -178
8418 456 173
5850 3444 -158
5310 1019 -542
4089 8158 698
6830 1292 176
8050 8308 450
2085 4801 402
6410 554 607
3111 1863 567
6129 587 -342
2745 3903 231
5232 5491 -195
3936 3192 731
207 4235 -799
4606 592 699
4944 7137 -330
7692 754 491
2531 6633 112
2224 4645 959
1838 8092 994
495 2728 378
4226 8503 92
2132 3814 519
3654 7830 -395
1468 6092 -103
5 5915 586
630 3838 589
7135 4705 -368
6952 3918 -597
1520 4943 -305
3302 351 188
313 818 -937
2457 6653 -989
7162 4338 -584
2191 3529 978
538 1039 818
5056 2047 96
1888 2192 549
7634 4792 -596
1339 4792 -528
1443 3003 752
139 916 910
4443 5008 180
2957 7388 -520
5375 6724 -35
5428 4168 560
7794 6086 504
2590 5501 590
92 1096 -823
4451 4341 -276
7698 3166 -990
1482 1727 739
3757 7885 -280
1051 2212 700
4028 7271 105
6194 5094 218
544 4811 -58
1353 6196 -194
6496 5294 330
7764 6351 -179
7214 6584 579
1624 4765 244
6377 7095 -129
169 4217 -496
3965 3386 346
2261 1016 -285
48 131 152
2174 782 -740
3709 926 -699
1757 6462 632
4048 3957 65
1194 6863 892
6270 3094 891
3095 5988 -977
7837 3533 493
6015 4626 -91
2607 3130 -906
4597 7129 994
1930 272 -813
7139 2009 330
7733 7588 -101
8281 6927 854
5165 2178 -165
4407 3052 617
991 8024 -692
3650 1744 609
3070 4 -353
7101 4014 -401
7334 6355 -906
7177 5874 250
4798 1780 882
2513 3824 -192
1390 1033 -782
3545 4760 999
2751 3379 -562
711 5354 794
6640 6936 503
5371 6986 -113
7290 4855 515
2875 4726 -264
8154 5233 214
6657 1783 271
4302 7815 -2
352 3607 -874
7233 7989 -652
641 7530 640
8090 760 -566
5215 1576 370
3273 3623 694
5568 1303 508
2219 5848 134
7235 4688 200
8528 7608 -467
5157 4814 -79
5016 6623 -427
1546 1459 326
5213 5967 -365
5707 1678 169
7489 3587 -797
2602 5869 -365
5362 8548 -39
234 6631 -486
4417 1982 -811
455 2698 654
6012 1819 -7
6806 296 -473
3872 793 -96
8181 8455 -268
5881 8132 63
1024 3724 935
7781 2386 245
1915 6743 -784
4161 5542 127
2184 4913 422
3453 3306 692
4145 4469 672
5619 5540 243
4392 7606 64
5693 1865 761
4367 292 -295
4156 6116 -563
2017 4897 -438
4891 338 459
8197 596 934
3280 8105 391
2825 300 -289
5388 3419 -859
3685 3858 -418
7018 4337 752
5544 4320 746
8096 8305 682
7823 6841 853
4174 1388 -504
4903 421 -771
4702 2166 -813
4998 7565 -88
5757 4683 188
4913 3664 696
8509 1251 702
4601 118 37
6669 2133 918
3124 1033 -376
1602 6011 605
1432 8187 244
3125 7828 -565
5407 7682 765
6551 4952 151
8339 466 -285
6967 4716 104
5704 1206 211
1170 4273 -189
8127 3387 730
2890 259 978
6603 4989 -941
4866 5761 66
4062 4881 -127
3617 6502 -476
1106 5908 886
8007 3935 -852
3545 7625 -83
3340 1341 343
7494 1943 -62
2226 1359 -151
4824 3254 702
3705 469 -7
2860 430 66
8190 7906 698
1538 4263 164
6479 1986 60
2585 2426 -695
5013 2487 -264
7187 5547 -235
7598 4725 37
8419 3143 -200
3386 4415 -902
3461 4355 -380
5428 5499 -869
1252 2279 208
1439 2464 567
1505 7491 -586
4710 6187 -776
6756 403 -286
4666 476 354
911 4057 -313
1328 7543 -284
5682 3559 727
6071 6412 -69
5342 3802 965
877 3036 274
1060 1960 -818
3129 1764 -470
1454 7529 -368
5846 1479 -770
4075 5028 -970
3795 2758 231
525 2813 -714
4607 4361 -315
5036 880 934
5648 3494 -259
439 1036 -681
5764 7891 940
1012 3947 -623
5722 8018 900
2486 3973 925
6154 600 -935
6171 8450 70
4719 746 -371
3304 6379 -366
6779 7396 -130
3623 5373 -377
3343 7074 -833
6259 1331 228
869 2050 892
1173 2552 2
287 5250 581
4891 1750 -481
5465 6100 366
6784 1836 421
212 3738 -887
4166 776 762
1072 6540 -854
6914 8153 998
4295 2922 150
212 2880 -727
3775 6056 573
902 5794 170
7940 4035 957
389 3478 382
6648 5579 -645
5632 457 127
201 5261 69
2362 3590 155
4834 1072 573
2143 1840 -915
3342 4101 -948
2767 5012 -430
1726 6901 100
6012 3634 -47
5844 6440 -221
7886 1970 -464
5795 6556 200
3837 3995 915
6410 1696 -190
6598 4123 -850
6574 1658 164
7038 1382 -206
7232 7498 -211
1437 4216 433
3719 3969 364
4731 6284 -342
4753 298 -678
7461 1264 670
7153 2733 570
7672 1419 -703
2558 8094 553
4779 7834 119
2941 2062 -352
3652 4346 849
7910 4190 -382
6349 7815 -146
3305 712 46
2894 3377 561
3928 3965 -186
5602 8433 -721
2577 7785 -839
7376 5495 -472
5884 7844 631
452 8433 -450
6648 1801 87
8383 4007 262
7647 4535 -220
6784 1587 540
5138 50 -823
2188 5725 519
911 2260 -178
7187 3231 -17
6574 165 273
956 6037 466
2394 6860 742
4674 2368 -149
574 7732 -75
2270 1471 -814
25 6673 -547
2327 6741 -564
2296 3612 -48
7984 7127 44
3066 7545 -786
6452 2329 -417
2775 4966 170
94 3174 -251
4061 4271 -80
1738 5716 45
8299 8200 -602
2734 2139 21
2509 3116 283
4879 6199 -1
7262 5912 -249
773 3549 -890
8127 197 169
1875 4609 -478
2792 7392 -755
5689 333 -451
1504 4296 920
1026 6934 -645
5971 7634 -271
3817 2837 -198
7997 3226 505
6349 527 -245
7769 1790 711
1656 993 -727
5258 892 -931
7816 1695 645
4338 2210 398
4984 817 -552
6361 7988 -805
2116 5530 474
3644 2807 347
7905 1797 -661
1259 748 -544
3490 7930 -765
5058 8259 228
882 3399 -552
3625 7018 -480
8162 6027 -113
7400 5108 -74
4703 2411 -990
6141 6419 -430
25 4975 -438
3272 3104 0
7814 8364 -312
5814 7498 349
6730 4698 455
3027 7105 -161
7016 496 -390
7703 6790 -960
8267 6817 -520
5161 4314 931
4840 944 641
535 2511 -990
3412 7672 234
2231 6742 684
8405 7610 -207
7712 3310 55
7335 6048 -490
7756 2207 419
3494 826 979
1487 7031 763
5325 6182 279
7857 2302 889
1221 7458 848
7740 7390 770
7031 1745 -774
178 3058 -685
5136 4387 945
8157 510 713
6034 3738 -963
3672 6081 981
2497 8547 -188
964 592 764
3532 1738 929
5026 5999 -597
6735 918 -976
6165 6524 687
5264 3528 259
6613 2519 597
6486 1452 -230
5655 7438 -80
4826 5057 -216
3255 6688 -207
1937 6779 747
6143 8308 -418
7809 3575 535
6361 1839 -809
7434 4476 -486
7021 4918 -464
7366 6526 -187
5982 6625 726
627 4539 -240
7627 1967 -682
5731 8105 336
442 5015 558
6761 4166 -189
4417 3902 -326
4905 3984 -66
7598 8108 -880
3830 6972 609
5106 789 -481
3393 3476 754
7131 716 -226
1384 8291 682
5450 3064 -887
5524 1027 372
8456 1337 -364
8526 8544 128
3358 5897 893
3429 2307 144
1327 7950 976
7930 3022 -47
4762 8164 516
3235 8415 475
345 4967 -116
1844 3346 921
853 4827 -127
5693 5730 -611
844 4316 -111
2412 7899 227
2435 1605 789
7102 7833 -848
799 2556 472
1314 3813 519
6782 2856 -894
7234 3337 529
3090 2338 -217
2687 8184 358
7045 4628 -669
5254 8545 -286
5995 777 864
7928 8114 -329
8330 4156 669
8131 5635 476
3480 440 -279
7396 5460 933
6333 592 -970
2476 3386 -789
1320 1828 373
1040 5351 199
7136 3131 -926
4994 1354 -530
6119 7744 974
989 6803 424
3185 245 -753
681 5544 419
2392 977 -448
117 6769 -330
4150 2638 -114
4148 3409 -683
4294 7315 -272
3124 248 89
6989 155 755
5767 2971 -382
5796 4379 -222
867 6204 477
209 7871 377
270 4363 727
4263 1014 -406
4606 6091 -458
1097 152 -640
6741 1246 360
1871 4549 -854
1996 8258 -655
1979 5360 73
3771 2330 553
557 197 683
5068 4068 -174
102 295 122
7057 7319 -46
3829 2785 -331
1420 4110 -561
7242 6671 -915
336 478 -215
5072 7673 -623
6134 1827 -276
2449 3427 -521
3454 2003 -68
4114 1901 -140
8058 7747 -871
5792 3008 -832
571 8435 -392
7958 92 -49
4358 4239 645
1325 1288 -307
7804 6589 -834
4944 4699 -674
1511 2420 -869
5420 3758 -176
2610 7401 761
8340 5294 -311
4217 3108 182
7557 27 -473
6328 176 496
8472 8479 549
2760 6273 13
6880 6358 26
5675 2696 330
527 1358 117
3330 1117 959
6095 7229 -583
6151 5553 -390
5445 7831 -979
6207 7773 -133
1971 6561 -832
7828 5397 -272
4963 1540 -294
1719 7839 -787
4791 5884 584
132 2018 -679
5450 2379 158
5965 5141 720
5896 3719 -79
42 1197 286
4057 8243 269
5193 3198 -465
7333 5700 -673
5014 2530 622
4212 3729 -646
7735 3980 476
7081 4210 895
4466 5438 850
3956 8498 -47
8158 257 -855
5767 7215 -349
8020 2705 916
2947 5822 460
36 1950 -833
306 2232 -340
5522 5623 -122
5625 7822 980
5591 7174 -706
1030 4662 982
8506 3229 -27
2523 5963 556
1451 7231 768
4011 701 -336
6411 5385 -297
3151 5107 -474
1794 3850 -809
5788 1787 -591
7041 2776 -276
2329 6860 618
6777 2852 -875
5784 3322 -60
763 4929 -877
2378 1432 719
4661 6953 -780
5157 3433 -861
8104 7844 -901
6200 5721 807
5530 693 448
2204 7881 467
7770 6503 -338
687 6986 -433
5160 14 329
2547 5731 -629
8047 2770 712
346 113 -998
6292 2201 -602
6898 3522 266
6084 6091 545
2340 6141 -230
687 5498 571
8081 7313 -587
6046 1450 440
2781 2677 -179
7548 2415 -960
544 2363 -930
7489 6810 739
5797 2384 225
917 8006 -847
824 5807 483
7218 412 218
884 1350 -387
7443 487 600
6798 2599 797
5799 1552 790
7672 8311 -933
5682 6467 -100
2303 5088 -883
4064 7917 724
7677 1063 367
7938 1572 127
1121 2399 584
2422 3767 -721
7478 2131 -1
7490 1561 660
2769 8522 44
7190 7704 -137
6564 3854 -715
3535 3589 434
1043 2140 -706
4620 7034 -16
2828 2332 -964
6939 2709 147
3323 2704 60
6130 653 685
5175 3325 -749
4414 4417 427
3677 444 536
7336 3487 788
2406 1373 46
3587 2924 -381
6404 3190 436
2810 1106 -515
3554 5918 -743
6057 1378 830
3776 4471 -276
1137 3141 1
4662 2700 285
6349 6176 -217
1646 7985 949
4469 7457 -393
6852 1918 762
6243 4641 -288
8333 8199 647
8037 8280 -500
5539 6197 -412
4592 3966 582
6759 2932 -814
7461 4561 -748
6207 5757 -296
3861 5182 181
898 1029 750
1469 7158 630
7134 510 -914
3817 3576 761
3776 6911 845
3786 6423 -661
412 6201 -316
3134 4296 13
8062 1542 -23
7454 261 -194
4556 1142 469
7628 1263 -607
6541 5680 -162
2674 8013 498
1781 6956 -970
2035 391 36
5626 6185 781
8438 1040 -773
3944 13 315
4114 4560 -234
2678 2829 876
6435 3041 -217
5932 3452 -872
8065 6139 780
7066 1569 407
6488 4421 -357
4389 4042 -470
6690 4722 374
8111 1734 -922
841 6010 -250
6615 2994 447
4784 7400 722
788 8306 434
332 4660 729
5010 6883 -375
2961 7728 176
5642 5806 -469
3227 6475 811
2738 7760 656
1045 2482 188
5391 6528 -833
190 984 608
5443 6346 954
8331 6643 -747
5701 5335 850
3131 8006 -834
3585 2797 112
2528 5844 795
6968 6629 469
1097 7892 -466
1261 3934 722
5613 1605 869
739 5579 344
1794 4457 754
2117 5644 600
3913 4170 -94
6209 6037 -525
106 6307 -903
7517 965 -724
2314 7353 -409
5805 6057 -549
5477 5217 -144
8257 1945 -23
3661 2403 -76
3893 4331 -5
6922 1581 56
1789 5800 406
5940 5194 841
7748 8411 184
422 1518 276
5454 1001 672
4371 7021 717
1402 3676 544
7029 6393 -34
1422 2106 -705
1673 7913 -996
4496 1283 991
4124 5824 804
3331 2168 -850
7173 2866 -122
608 6151 -26
7210 4006 -497
4604 3018 -526
1537 4516 -354
4533 4682 -330
7856 7335 -906
3599 7809 785
5925 7267 135
8124 1797 835
6346 2867 360
1720 3724 -24
2605 1755 -264
6776 3927 704
3716 1382 -68
1397 3610 -505
6975 5649 -310
5883 1536 838
2635 5350 -922
6085 80 262
465 4516 245
453 6476 -259
1234 3153 575
2669 8467 -3
3355 1936 811
4969 222 -986
7837 8505 915
4666 8422 -862
7328 7444 -510
6645 3365 884
4082 8431 -950
3947 2239 -397
6564 1558 917
7972 3144 -944
1493 2914 -559
3504 7829 -24
609 2610 918
7978 1758 993
1152 5650 -243
3221 4168 937
6129 7194 -875
7365 4562 935
1660 8296 -940
2457 6459 366
6071 341 226
2050 3877 -246
2755 3342 -534
4921 6524 -121
1073 4323 109
8533 3548 535
1633 6847 720
3417 7520 -535
765 792 582
6380 5773 -57
5095 2342 471
647 5547 145
7190 3270 -301
551 1669 -936
7969 3359 -911
5829 4842 364
7383 2753 245
924 4347 -793
4397 1158 -560
7085 7308 408
1586 2548 744
4459 1790 -334
4745 1015 -39
4984 5429 -795
7747 1577 55
4564 6913 -296
4218 6637 32
357 3213 607
5379 6144 -851
6647 5618 92
7697 2566 652
7256 1123 165
4571 3530 -978
4140 536 -78
3918 2630 -491
1903 2958 -221
2402 471 -625
4748 4807 405
3163 3080 11
8192 5682 -363
2922 1315 -862
6243 1624 705
392 7101 9
66 1627 -377
5389 7362 709
7206 2488 -857
5915 1743 -303
1214 4285 -220
2370 5464 985
5239 3447 -584
5883 8504 65
4751 7350 644
2265 6499 283
4072 1648 941
491 2547 623
2722 3651 -164
1356 1542 716
5459 8218 -174
7886 8275 -569
7791 7839 791
1572 3827 -83
1190 2063 790
4832 3604 229
3720 4750 633
8150 6318 -712
1993 7759 236
378 3628 -779
423 1353 849
4500 619 567
1987 8312 -552
6566 7429 -919
7048 5885 61
8195 262 -284
1204 444 -541
5883 2668 -529
1693 478 -462
99 5907 774
454 6504 751
7970 2037 886
3093 6162 -466
2451 5307 -575
5129 7565 685
3257 5588 -600
3463 4365 -363
4194 3367 -839
7169 6198 -406
4344 5354 -308
2030 3714 333
8206 259 -681
4201 3722 -291
7987 5590 -836
321 832 247
8467 5927 913
6703 3467 495
3897 6175 -713
2250 4148 -418
8338 208 822
4676 6746 -696
1379 8012 917
3227 7194 -523
3146 4564 -374
5566 7394 -241
5585 5229 -407
4628 4368 523
5112 5195 428
7047 409 -489
6919 6181 206
1278 7559 -73
7112 7199 -283
4196 180 -950
5523 2285 1000
1136 8086 -933
2849 3548 -444
375 4380 -738
8083 5253 389
4791 7377 15
673 6588 500
4755 3455 -148
6447 5119 980
284 640 802
6458 1804 102
3471 4962 840
2468 5222 -286
7556 505 522
4457 2617 -675
8206 6725 -636
719 7287 -74
5437 6979 -684
3879 2759 -44
2169 6849 -891
4295 871 548
1373 6733 74
4872 1078 181
6616 6243 -776
6907 88 922
5226 4435 -215
12 4670 1000
1849 2944 -847
7678 4314 767
7672 587 -180
5342 8455 726
63 7523 -150
5615 2508 -155
4676 5413 971
7381 6 -612
1618 7602 -671
1694 6137 -774
3977 6733 282
729 5799 722
6166 3013 38
193 8250 -995
4420 2062 -784
8192 5931 -619
858 8123 -422
7909 5199 -37
1731 6126 -515
5381 3074 -219
5789 6249 62
177 1879 362
4456 1199 -996
3860 4967 466
4060 8067 -158
7926 2908 -988
2140 5448 604
3992 8006 -329
7997 675 412
2098 3416 783
4278 4417 -171
6810 5670 -478
688 5145 -350
5717 1581 -795
6320 5782 -329
6433 5541 -508
4753 570 37
6879 949 249
1748 4580 -341
2313 1426 -181
6453 2197 -305
7414 4885 -700
2271 7634 227
5498 6232 -974
7523 8459 -185
6471 4289 -860
69 7375 -781
6367 3865 -944
2905 3668 -872
8319 4684 516
5985 6132 -577
1338 3429 26
6116 1873 -195
