19
854 1647
381 944 892
266 314 570
73 367 900
367 13 368
12 39 656
521 9 664
348 734 663
588 781 306
937 899 342
758 560 618
673 363 939
801 619 526
978 743 304
436 623 85
399 834 619
126 853 372
427 737 30
334 8 617
327 347 338
902 19 220
38 652 242
568 900 375
373 803 249
98 30 985
458 60 594
981 278 25
101 865 966
539 957 376
297 275 155
655 9 875
725 569 216
265 920 922
963 391 939
17 114 189
451 829 218
506 676 265
277 975 202
461 364 276
421 929 513
385 734 836
387 586 484
479 648 880
345 318 131
574 933 507
417 973 215
570 420 417
33 166 162
592 458 893
213 390 252
520 657 152
560 24 975
263 135 849
707 542 81
485 456 450
381 777 430
901 249 261
945 95 728
735 643 807
935 786 302
614 252 786
34 682 98
806 328 666
512 544 217
307 137 278
257 785 188
769 488 651
705 270 386
292 691 315
420 348 300
71 179 56
316 272 1
772 646 718
232 94 539
87 42 207
377 932 87
436 776 99
907 580 68
192 443 608
705 352 389
984 333 372
482 281 853
682 931 252
879 344 888
724 939 878
534 712 381
28 452 653
655 509 609
673 68 922
889 374 339
935 58 874
259 438 568
131 554 325
527 863 655
403 191 16
243 628 720
63 516 811
556 40 705
609 465 174
405 416 552
635 558 945
344 580 136
767 558 159
214 660 302
504 535 727
243 252 80
428 165 48
794 787 684
766 978 36
930 675 617
307 345 676
294 537 611
629 970 172
514 53 687
273 169 234
2 13 91
10 607 559
853 100 302
836 137 9
808 915 331
204 832 492
11 431 681
15 765 852
160 564 870
489 458 140
209 33 460
458 879 354
614 388 906
919 253 851
484 28 479
367 622 325
711 145 834
4 740 375
65 772 602
390 263 165
789 284 267
643 769 339
262 501 289
87 682 961
613 411 373
333 721 873
612 688 953
113 4 879
686 648 694
197 964 956
21 480 661
467 384 637
927 729 859
799 830 461
73 403 572
441 327 583
867 483 81
770 538 61
26 90 967
353 220 953
301 295 611
254 41 184
557 507 253
340 260 266
336 942 569
734 191 385
790 830 33
482 688 527
528 817 31
167 88 257
787 20 416
917 197 604
477 354 800
623 532 66
647 28 783
591 215 268
264 145 788
711 271 602
283 323 48
382 587 781
124 141 698
835 521 614
315 118 993
753 977 73
138 320 415
524 419 422
868 161 627
325 628 339
611 269 563
498 580 271
736 54 554
652 823 452
984 867 158
499 236 671
695 381 813
681 218 502
425 150 497
111 390 15
348 616 664
629 649 932
748 51 718
51 401 676
483 870 67
822 23 720
177 618 221
739 64 372
126 647 980
833 959 406
693 628 782
918 822 840
936 561 897
151 305 454
162 179 247
449 219 488
981 470 17
76 677 578
562 660 705
306 608 857
783 375 204
94 394 263
847 806 97
186 664 295
220 769 958
645 317 629
758 705 602
719 383 882
809 908 15
340 561 668
529 651 194
480 712 868
578 427 330
949 67 539
36 908 494
603 714 140
814 410 467
569 366 823
498 384 637
400 112 699
912 556 761
67 405 315
516 761 156
213 91 182
582 533 777
75 885 497
312 590 361
258 347 349
381 272 894
329 703 732
27 526 332
157 209 475
809 101 562
424 453 385
679 238 30
469 326 968
59 38 230
552 898 963
765 723 424
611 59 964
539 80 36
943 136 973
821 631 898
949 688 830
628 449 873
921 961 250
37 255 999
347 432 86
922 341 464
333 113 607
441 952 468
748 378 313
547 378 54
635 966 196
462 516 851
194 451 703
948 800 887
403 73 882
955 234 622
829 558 675
613 951 928
310 323 631
528 248 556
71 719 201
799 272 939
615 446 649
535 666 820
852 375 354
322 439 991
975 140 901
536 868 455
981 35 429
343 743 108
328 602 104
963 617 700
820 603 985
3 349 926
451 354 13
543 358 699
50 461 882
518 459 12
634 101 963
109 416 6
383 44 709
778 642 391
669 905 220
432 365 243
188 438 39
715 739 826
244 271 944
647 787 882
85 568 603
733 601 902
568 561 698
619 648 625
504 813 131
187 785 976
702 20 973
933 971 850
101 405 559
609 542 810
883 610 801
949 557 607
73 777 48
594 27 321
888 795 201
249 585 554
112 419 885
496 75 349
516 605 93
782 258 339
196 686 604
590 594 733
795 491 637
429 303 827
452 521 375
883 164 6
392 60 762
715 915 978
735 45 249
448 360 995
297 554 51
968 78 749
272 601 710
105 621 809
147 838 787
327 118 518
475 408 449
363 516 611
545 375 38
280 526 349
155 121 3
458 490 304
368 394 753
291 510 704
647 290 507
341 353 726
219 388 970
137 241 74
911 414 512
118 32 385
377 401 458
917 625 487
230 676 4
218 735 688
255 681 108
79 334 659
73 972 991
787 798 988
68 91 123
791 95 701
456 935 53
31 82 348
139 591 964
44 113 996
898 389 565
416 656 883
135 524 706
449 848 723
264 964 851
272 22 410
969 465 512
331 975 179
857 540 28
795 344 709
784 91 563
918 330 626
946 955 191
700 180 524
254 927 735
954 854 201
681 168 992
566 246 650
358 482 385
225 139 18
713 655 128
719 582 373
509 755 303
263 750 725
388 327 414
86 920 338
877 860 583
968 722 829
817 679 162
98 624 67
585 191 670
6 943 322
746 873 247
966 926 759
158 242 381
431 162 694
718 508 634
695 497 289
589 872 190
788 492 263
232 111 77
599 912 854
178 945 684
624 777 496
662 939 375
650 695 998
492 62 597
354 162 283
903 447 159
455 57 434
167 977 675
291 902 59
356 597 740
88 927 877
164 79 738
640 265 89
425 667 160
707 432 524
758 346 962
921 607 661
280 238 734
88 848 677
453 619 611
134 399 891
368 373 554
838 331 695
431 73 968
427 392 598
564 743 658
176 575 988
309 815 803
111 673 546
516 433 971
424 101 184
279 614 853
368 377 86
456 590 409
556 280 598
654 925 382
363 630 864
535 692 599
602 695 82
624 373 943
678 129 435
248 369 144
532 984 584
583 790 621
182 269 394
292 155 888
712 133 925
401 333 507
557 706 538
908 592 480
232 602 185
928 803 916
268 598 255
539 656 387
312 425 476
750 901 155
965 536 425
302 731 742
304 549 969
945 15 144
795 187 813
681 176 721
37 685 417
320 270 984
900 867 113
827 776 734
200 278 862
505 805 101
625 777 12
321 190 224
949 633 228
517 216 871
422 637 721
456 87 931
875 460 423
521 974 122
886 863 864
468 732 14
967 247 490
909 458 554
75 767 338
548 344 897
622 181 715
214 172 988
145 692 560
978 478 805
306 720 956
221 299 171
137 940 201
776 506 648
73 410 59
885 96 928
202 297 810
382 314 324
279 896 573
19 500 249
251 336 298
951 206 267
934 784 958
261 841 837
311 636 470
2 677 353
131 970 88
13 766 441
848 234 719
72 958 312
174 877 884
877 694 550
429 139 248
766 137 3
329 532 912
900 524 943
328 539 833
428 182 976
94 221 916
117 813 449
982 468 880
871 328 400
776 90 840
691 595 478
817 26 966
498 227 279
436 730 435
224 808 530
6 707 675
540 500 549
97 278 284
827 187 831
225 478 469
659 490 639
718 221 4
541 725 519
254 737 448
446 8 528
919 944 862
337 75 929
879 731 885
177 423 676
80 217 470
828 392 391
826 35 703
701 169 471
252 684 401
964 594 793
654 349 290
119 568 926
602 882 643
937 843 45
340 847 930
576 865 115
39 715 625
546 400 390
317 57 828
598 490 515
565 649 894
438 155 465
43 795 526
241 749 851
359 250 859
270 897 790
867 100 650
304 54 261
328 903 558
976 562 308
701 655 906
809 726 204
108 759 270
217 387 772
311 683 562
978 233 467
576 119 669
477 231 190
633 914 572
105 64 552
520 306 631
627 80 620
370 127 658
717 932 440
823 951 201
226 808 770
56 720 314
745 826 480
255 823 791
137 762 165
97 206 54
256 493 566
61 63 229
519 468 201
403 518 30
664 604 505
417 256 294
66 15 186
102 465 475
10 851 827
612 12 153
409 93 14
910 172 562
975 723 110
427 425 349
167 557 47
423 135 787
973 712 336
532 490 697
362 899 238
869 79 182
741 400 752
513 396 386
609 431 884
337 962 86
523 378 199
553 355 252
358 37 583
241 811 785
184 148 742
329 32 200
415 345 285
284 169 100
633 119 918
527 295 651
861 72 830
834 533 124
864 971 54
931 261 419
601 857 698
834 869 464
102 613 385
55 247 753
817 905 85
1 952 933
134 387 534
437 372 491
850 707 794
349 542 685
939 814 157
743 529 745
361 1 424
812 640 683
630 487 45
757 406 776
869 443 902
694 858 51
310 20 689
924 895 305
215 152 148
26 249 607
578 513 549
401 963 365
967 106 557
913 98 348
799 465 310
605 847 232
769 919 314
772 90 853
727 553 803
855 710 781
130 513 283
845 667 15
861 101 802
61 825 112
475 609 831
699 137 502
207 147 534
717 824 608
411 9 285
74 428 547
116 782 654
479 881 953
700 42 186
643 791 286
453 325 776
399 208 682
468 208 940
424 443 377
824 720 608
772 780 938
346 249 719
584 116 842
274 569 853
752 665 586
301 112 887
347 468 354
582 975 476
556 922 943
960 377 625
511 622 337
888 644 669
281 11 306
68 646 253
446 284 375
465 471 61
627 320 123
642 878 973
83 764 373
174 467 143
157 135 873
441 962 988
894 676 65
934 556 215
905 427 639
41 578 431
321 205 851
825 223 950
878 393 349
253 861 23
771 337 103
801 69 272
71 806 623
800 354 984
455 204 93
123 274 638
790 309 165
723 60 964
129 542 992
875 963 755
801 51 841
630 2 188
289 622 226
728 952 64
580 885 945
149 346 397
46 752 302
204 205 345
866 622 191
605 766 731
621 491 566
464 197 911
930 641 168
231 161 3
211 417 532
781 680 535
533 668 569
872 9 941
451 702 156
437 769 89
880 786 739
335 799 374
610 113 114
286 446 217
184 62 801
954 638 664
703 294 972
931 256 824
365 399 43
665 419 670
151 580 880
508 169 633
414 174 523
709 545 566
154 559 818
188 450 946
319 734 348
9 656 902
169 712 966
269 604 867
739 720 34
688 459 8
173 227 883
209 354 175
746 928 336
39 37 92
211 132 573
589 644 171
488 425 327
491 854 568
37 466 950
885 955 830
207 738 94
736 337 300
452 396 334
91 527 469
688 868 164
296 432 489
245 24 667
863 301 933
286 474 14
588 700 858
63 766 594
58 266 530
214 848 265
374 620 550
854 544 278
808 44 457
835 755 717
813 345 423
163 383 691
361 306 821
792 298 714
33 375 659
40 877 234
413 135 99
840 546 3
154 485 969
884 544 723
339 700 610
781 126 516
712 690 333
65 463 576
101 172 997
344 646 375
397 559 294
243 546 561
499 902 839
898 520 906
195 116 130
409 488 383
463 238 636
238 854 744
25 13 159
23 507 661
233 516 409
666 481 339
1 220 437
720 779 72
289 544 757
58 737 797
770 526 488
342 672 419
54 302 471
599 224 437
680 606 376
469 576 343
964 56 291
924 733 911
223 663 247
362 343 909
572 753 267
584 26 117
245 7 116
372 389 98
41 420 47
619 239 645
885 381 862
871 718 606
250 561 862
646 52 123
843 158 258
692 577 31
683 579 746
80 654 628
950 131 491
362 969 259
714 758 29
713 256 357
424 687 829
347 345 738
86 387 940
167 319 218
893 506 948
288 390 377
414 282 951
785 361 814
42 938 237
971 389 511
935 164 269
400 568 968
329 475 779
341 846 308
807 265 491
163 728 932
551 271 224
816 754 237
948 629 575
588 401 967
343 223 550
415 501 739
798 540 185
230 398 809
771 865 280
870 491 305
611 975 621
639 565 52
825 944 172
944 816 395
772 41 425
355 225 765
486 510 675
855 613 493
250 364 529
652 288 432
842 962 362
219 422 496
19 96 725
195 221 913
831 841 170
709 743 807
879 502 589
915 542 808
504 445 892
416 634 934
770 167 155
237 451 828
970 279 305
146 473 697
293 577 760
400 610 784
959 803 908
491 742 345
878 397 98
148 918 526
981 96 884
322 402 437
544 801 848
294 540 56
359 664 189
182 273 190
826 165 111
897 923 650
556 570 662
263 927 729
653 540 800
622 91 290
237 852 369
320 242 875
479 352 925
226 541 206
839 278 55
761 175 9
344 971 461
495 676 318
142 520 348
133 503 324
535 490 939
3 909 361
623 842 153
580 679 541
644 461 894
939 530 724
273 499 395
496 571 184
443 732 953
497 899 857
878 496 652
700 367 367
61 777 597
298 151 574
119 452 153
966 883 855
895 716 672
39 504 132
408 621 870
167 406 104
306 398 986
843 638 311
750 761 279
48 667 742
357 834 746
192 154 105
654 632 329
131 887 103
491 935 795
193 902 58
437 51 375
216 71 744
246 650 222
686 910 585
335 253 110
424 670 836
114 789 597
674 5 523
199 99 912
626 685 307
632 492 177
90 407 152
22 875 877
432 183 853
258 953 44
421 136 365
535 348 621
103 599 377
569 226 414
503 393 558
651 933 703
571 594 211
786 672 445
942 43 31
605 318 245
368 319 39
429 436 151
933 623 924
243 399 42
552 800 267
110 914 355
13 854 178
444 261 761
911 129 583
586 76 843
318 34 280
591 749 98
303 9 650
949 429 742
860 205 925
363 386 918
57 887 649
242 521 41
720 143 832
563 202 391
318 909 698
901 427 242
643 297 192
659 56 22
783 58 123
427 296 297
140 932 191
807 678 648
772 903 695
79 268 404
265 69 412
121 652 598
981 831 810
907 425 173
440 239 631
386 978 412
108 601 26
89 963 686
767 707 650
868 753 402
153 475 287
906 971 760
573 15 86
758 56 852
423 54 438
730 30 534
518 742 822
72 749 910
144 80 329
784 326 673
37 785 782
221 277 675
463 964 158
966 478 338
180 61 309
93 352 42
527 506 460
616 56 834
233 424 713
918 247 68
574 192 990
534 900 942
359 529 599
742 455 275
395 819 948
139 799 592
2 868 991
16 963 798
144 860 273
625 488 562
741 191 653
372 616 411
876 19 457
609 108 775
943 132 402
203 472 279
199 294 980
114 253 910
471 973 828
840 573 218
252 85 983
351 711 88
81 44 406
415 16 375
976 760 825
49 143 108
11 793 273
806 939 716
466 628 258
524 517 840
958 483 787
18 514 915
521 288 862
20 534 262
455 974 417
849 346 436
931 916 116
607 704 490
691 292 529
82 181 227
912 164 987
823 424 129
522 883 336
549 907 491
321 195 356
141 255 919
349 6 390
255 657 411
828 107 187
271 305 877
324 29 100
45 278 427
471 164 530
770 861 813
468 420 699
912 816 787
419 462 885
545 272 451
652 290 662
751 64 543
360 332 210
161 100 754
598 148 759
440 252 984
72 945 538
863 58 842
541 572 891
339 818 631
92 507 170
706 543 63
566 395 788
415 202 131
838 424 147
827 154 359
687 597 231
745 363 704
396 865 914
87 823 979
554 679 333
793 832 630
650 462 52
155 138 787
72 245 169
633 486 728
468 569 470
389 231 544
179 439 855
915 189 889
370 648 763
775 735 777
228 358 615
158 429 809
817 353 759
497 842 629
262 250 268
121 494 806
189 3 397
377 501 229
275 559 170
605 812 961
398 778 893
889 322 232
501 680 245
839 370 220
634 647 234
912 790 428
219 575 769
374 664 122
463 153 447
673 623 145
349 877 673
569 284 617
615 218 154
912 714 784
134 425 326
479 945 971
120 186 993
523 277 962
603 499 759
754 72 6
66 130 353
447 269 943
499 369 438
490 146 851
580 75 11
252 430 428
662 300 983
325 447 878
307 711 160
485 266 214
855 941 171
894 952 112
508 125 855
230 544 872
346 23 738
579 127 314
810 33 984
163 279 793
671 477 870
326 352 132
278 863 403
584 592 801
431 860 814
661 126 419
117 899 877
809 453 73
818 515 669
399 368 236
933 578 100
980 833 90
441 811 585
556 384 606
579 238 45
862 801 312
385 846 965
580 969 258
208 584 917
943 146 809
385 846 393
115 417 4
560 734 293
126 969 365
844 848 82
704 454 170
168 354 434
856 826 408
755 914 411
238 759 955
308 657 478
627 930 973
417 612 808
928 907 174
124 381 42
54 335 364
8 425 541
486 282 707
32 26 265
348 673 593
293 722 527
813 676 408
550 527 650
452 814 515
967 1645
373 678 544
957 303 323
426 595 206
914 616 916
401 764 201
696 877 665
613 186 182
44 13 29
170 388 138
284 258 543
35 765 60
549 744 386
672 47 734
164 933 406
441 256 137
957 157 129
471 839 828
230 945 267
838 402 833
155 664 205
205 65 342
576 169 162
569 779 285
379 363 593
120 600 457
211 375 143
30 876 957
71 132 256
351 896 82
826 129 539
69 545 183
136 315 452
14 596 451
379 809 22
241 771 626
726 273 998
39 74 752
71 663 701
748 268 868
882 736 282
452 20 266
704 825 728
143 309 208
553 747 236
935 963 445
821 255 82
140 890 473
384 212 419
799 708 95
607 626 216
592 223 947
713 569 248
491 881 824
660 328 290
620 170 916
670 177 374
759 576 391
821 707 33
363 858 114
510 104 430
690 909 876
500 750 133
194 733 721
840 707 933
930 237 909
824 808 991
454 670 128
160 670 205
669 13 634
718 244 688
410 950 595
267 641 177
104 625 564
197 613 410
227 453 977
572 432 110
841 838 313
459 348 644
447 558 774
874 140 865
801 939 972
964 41 762
507 848 225
262 562 704
933 261 47
617 142 752
15 61 70
448 429 511
711 884 415
309 466 701
806 379 276
810 138 631
362 888 316
395 119 37
904 585 445
164 116 392
647 9 991
295 659 581
490 137 104
415 145 368
669 830 520
841 803 621
118 737 205
390 469 717
789 215 885
168 437 780
472 72 852
690 15 439
344 284 855
850 607 26
272 932 659
168 97 134
471 366 784
163 157 193
231 615 248
23 502 380
839 705 633
103 844 370
625 72 344
627 409 743
537 56 900
315 697 12
158 390 674
126 62 925
197 381 420
878 213 874
227 624 522
309 632 70
781 633 74
254 553 41
18 45 409
120 349 621
445 693 98
748 686 77
518 456 279
413 338 646
507 412 595
230 670 22
709 108 65
240 554 894
98 399 661
483 602 6
5 949 556
907 305 3
335 281 928
351 627 855
309 373 806
872 252 371
608 920 515
200 540 378
755 575 309
357 967 203
919 325 819
456 398 346
309 374 142
399 285 66
98 568 815
414 675 545
428 921 618
380 575 308
762 646 354
677 361 880
85 732 648
413 906 612
336 309 763
920 97 174
182 856 169
700 6 591
688 244 726
85 199 696
629 74 243
700 787 37
528 407 915
573 161 409
802 143 246
785 691 636
661 796 584
149 936 75
534 683 380
686 350 614
183 234 333
277 482 935
203 84 247
274 532 652
678 122 853
772 834 183
459 895 294
475 64 50
902 43 130
439 470 187
160 604 267
452 867 249
340 43 392
650 524 734
88 604 24
680 288 391
44 864 301
799 956 268
121 755 244
374 377 343
400 417 619
380 201 176
584 96 799
644 721 831
160 922 654
881 562 77
821 883 821
47 193 445
56 578 313
421 685 34
376 800 661
395 235 849
308 836 843
428 741 585
653 615 307
264 933 90
467 185 318
112 706 46
901 743 530
853 955 832
323 300 932
25 553 271
309 534 557
158 688 767
957 940 422
63 857 958
324 53 919
463 67 121
639 566 195
605 229 806
763 855 699
464 950 445
515 437 960
579 719 903
364 800 150
370 155 525
216 506 471
887 666 805
400 149 743
518 628 110
405 328 180
255 568 389
575 608 137
843 219 906
334 727 907
648 599 724
192 363 406
681 736 273
793 84 946
118 290 199
281 528 357
699 826 729
733 128 985
710 577 772
827 291 444
134 931 74
6 113 537
788 146 248
818 74 330
729 863 107
423 355 485
946 744 430
737 107 863
472 323 890
644 130 545
301 774 289
699 750 673
79 875 78
754 359 683
507 236 870
488 421 129
24 49 604
287 737 375
891 928 700
9 58 292
690 461 330
2 360 7
329 74 641
615 927 662
13 321 277
443 372 252
883 797 39
145 85 944
890 300 418
158 670 927
17 39 115
536 715 398
122 722 495
161 954 890
184 321 376
852 555 414
804 270 520
596 570 409
129 664 768
880 516 510
550 136 603
837 271 839
216 478 647
729 880 393
577 654 184
103 852 905
184 397 547
940 830 252
892 503 193
842 874 332
295 750 166
496 82 394
722 60 407
427 807 601
825 45 31
864 789 939
792 926 496
46 160 973
762 117 8
77 603 10
45 864 465
56 578 277
417 118 485
523 423 99
82 305 276
22 72 133
395 463 923
70 105 577
950 762 114
553 740 578
105 314 266
46 108 884
120 879 30
198 903 497
353 905 47
505 891 274
173 565 90
207 624 245
880 814 723
21 900 160
606 516 619
215 57 102
812 343 477
845 712 632
876 746 400
248 16 407
731 648 957
624 594 311
942 246 134
7 661 664
935 203 45
321 138 933
664 436 501
418 80 357
54 71 419
405 50 114
12 340 183
505 958 59
313 811 988
943 660 120
825 939 529
962 264 172
724 316 888
756 711 236
65 662 456
467 681 299
127 195 342
848 238 766
796 445 102
908 799 514
106 92 21
99 404 535
351 942 7
904 485 909
213 560 140
139 615 878
33 61 296
95 691 915
435 313 292
245 704 359
462 549 894
619 609 419
300 599 38
314 359 734
324 226 605
142 309 109
762 755 626
721 294 930
586 914 754
629 457 69
64 261 487
933 421 693
54 40 975
193 581 153
841 274 725
909 319 947
850 211 390
81 277 66
652 2 585
564 680 167
950 785 770
280 774 702
66 217 947
893 143 131
949 911 691
871 507 361
794 281 47
313 289 887
423 485 607
766 253 793
631 385 750
528 529 52
124 659 643
551 455 320
311 44 103
359 125 298
246 6 72
615 642 111
255 733 284
551 172 217
630 703 923
74 139 992
930 315 294
481 458 128
661 927 676
89 769 448
708 82 170
311 716 701
581 416 574
280 316 173
94 189 693
408 388 874
717 871 548
279 651 14
851 897 536
911 68 196
170 384 635
924 38 954
155 687 169
730 666 314
702 431 70
150 77 701
919 33 674
470 871 652
522 488 942
304 447 583
671 137 614
678 510 465
65 129 320
399 490 864
837 270 968
348 365 158
931 513 20
403 644 192
192 406 509
597 241 249
268 284 591
894 925 881
182 857 159
75 917 98
93 271 8
365 274 753
851 484 752
258 484 994
318 729 685
809 522 635
658 801 950
664 697 696
791 448 219
27 186 691
705 509 429
372 427 257
7 33 974
723 167 870
405 79 943
817 474 603
914 658 962
117 838 142
343 759 74
112 659 414
496 546 730
932 296 836
378 466 392
940 330 615
590 746 752
963 150 277
85 195 699
65 8 22
711 577 357
856 632 659
236 343 964
620 410 391
254 823 782
326 543 826
905 843 845
440 715 379
464 701 722
559 814 935
113 117 661
413 68 471
708 318 797
809 93 550
618 216 599
27 298 564
728 151 667
718 541 26
692 307 9
121 792 319
51 260 823
652 506 341
91 102 894
882 539 776
870 619 275
561 516 4
18 593 736
492 84 7
501 235 599
363 479 335
954 962 98
932 313 906
834 215 883
312 487 433
960 913 765
465 67 694
550 268 23
721 94 628
767 329 115
769 85 816
671 97 101
692 806 526
509 655 266
592 864 104
672 592 453
625 594 359
93 232 478
605 713 771
705 483 773
137 507 791
154 952 529
125 918 858
52 358 127
687 719 810
101 798 242
393 103 635
892 111 815
631 34 193
950 855 384
240 321 37
797 596 721
233 83 248
276 715 327
114 819 457
797 696 139
206 232 957
670 28 78
33 407 641
925 832 774
559 625 972
729 703 137
870 23 963
518 197 515
265 402 43
200 78 264
544 34 421
665 293 365
41 52 250
788 731 74
41 107 925
896 392 298
916 381 763
764 18 213
962 119 960
405 17 301
534 454 443
718 646 431
244 664 313
939 958 881
928 749 842
399 557 948
297 285 27
561 154 440
650 230 928
77 517 571
486 512 698
906 911 810
193 532 468
96 547 869
416 742 240
940 350 355
186 929 715
805 96 639
701 214 886
231 168 629
355 85 837
906 743 996
139 774 185
318 727 519
287 27 252
511 121 404
277 524 772
740 203 511
334 588 142
721 164 88
625 966 284
344 74 866
26 561 552
272 233 188
904 69 823
653 124 747
946 952 43
67 700 233
837 416 778
685 577 580
237 853 3
837 577 158
76 882 759
722 120 552
753 579 478
415 584 137
349 639 386
279 785 800
451 634 118
738 908 539
580 469 968
927 35 557
599 508 500
88 382 852
550 122 213
695 652 705
224 482 783
53 261 209
648 339 316
726 741 259
312 762 317
964 294 227
220 196 718
855 405 740
721 476 321
490 128 943
154 464 253
93 580 60
935 583 308
495 713 764
783 259 650
327 787 97
322 102 450
301 159 722
698 476 520
560 475 326
748 24 312
78 724 526
371 557 302
749 297 167
406 480 149
257 892 709
630 155 945
193 28 462
237 695 308
602 199 637
84 34 117
636 740 848
238 521 847
251 62 456
346 24 903
150 588 109
492 588 596
533 284 346
539 144 570
946 262 616
816 385 917
86 142 999
155 608 570
194 19 151
447 229 625
478 360 930
41 822 289
663 453 372
597 468 335
201 130 773
51 554 98
281 703 548
808 57 542
852 706 734
789 847 9
507 172 526
293 393 754
232 257 992
49 38 671
321 753 535
629 220 814
516 154 564
535 242 107
142 10 694
575 39 533
851 901 771
795 741 527
858 273 540
286 540 66
66 896 276
163 884 692
466 501 80
4 7 35
297 470 74
524 781 515
916 562 203
794 113 684
314 565 216
124 28 411
760 830 324
262 861 664
77 658 861
612 184 578
694 659 57
954 820 197
245 508 419
7 569 829
54 66 338
948 775 792
903 245 591
677 326 675
318 807 891
661 945 672
481 565 775
850 383 264
849 836 997
464 559 836
923 611 670
45 137 560
518 655 552
508 412 60
808 391 692
25 807 701
771 191 760
379 160 766
82 624 361
270 442 524
183 927 184
624 784 48
57 857 69
804 902 105
627 785 292
652 59 559
562 712 884
910 630 941
777 436 334
307 434 964
654 660 152
771 780 632
238 408 843
531 650 521
746 733 791
708 470 298
570 325 837
923 832 918
176 545 155
478 797 959
598 393 423
343 250 575
113 732 76
942 922 673
940 129 260
787 538 380
784 7 949
853 179 465
72 834 804
260 454 797
163 153 86
145 295 275
913 930 101
565 237 304
12 716 167
191 122 10
394 531 828
589 564 33
91 253 458
275 711 853
703 358 300
35 859 316
9 586 219
852 935 728
880 611 894
894 63 333
676 375 123
371 822 145
697 754 389
967 238 873
206 37 299
791 41 871
699 227 154
465 937 699
573 572 93
872 314 271
437 292 874
32 266 247
724 797 547
641 468 652
914 96 682
48 649 748
611 712 555
830 349 100
896 933 900
108 386 377
326 214 706
173 666 19
434 24 458
562 194 377
56 91 645
300 226 312
186 386 272
655 108 105
11 812 932
63 6 725
349 61 480
25 301 886
533 100 616
350 438 226
70 68 869
263 126 36
235 721 645
134 887 821
195 404 699
309 518 310
885 295 574
903 453 60
922 185 644
228 880 778
406 659 160
548 163 592
91 247 511
538 327 894
845 397 537
497 866 472
774 292 846
892 173 10
480 600 78
733 275 549
674 84 611
244 179 903
873 756 974
612 472 569
711 485 439
70 500 487
174 450 450
957 543 671
853 673 475
275 787 651
586 70 674
728 588 226
73 166 214
229 935 150
550 665 893
368 287 34
25 466 624
703 956 454
383 603 359
831 289 526
578 293 328
889 126 432
363 84 1000
703 399 394
882 727 81
131 316 779
376 522 28
474 868 59
796 921 538
496 844 790
169 170 830
480 887 746
543 457 699
473 663 395
867 281 119
375 532 718
73 228 210
593 729 154
835 642 242
113 99 306
87 17 753
173 155 215
907 611 914
929 251 181
610 822 840
783 586 405
159 156 321
736 734 944
742 50 31
454 587 624
771 530 279
274 898 961
334 740 493
14 364 521
528 352 958
22 347 821
31 44 823
695 147 315
117 64 242
190 841 281
726 947 137
136 940 644
28 769 680
742 341 245
85 738 344
931 314 972
725 43 104
209 364 463
24 377 998
652 671 940
677 80 442
506 436 333
560 483 220
749 64 427
104 811 294
145 722 969
687 47 977
307 900 683
373 918 311
416 496 966
799 166 26
911 166 473
571 782 916
309 553 211
898 338 499
959 244 869
843 387 979
900 920 746
34 606 928
742 237 112
332 914 402
73 501 552
858 847 488
62 832 621
173 447 359
187 409 278
399 723 700
456 433 84
399 951 524
660 687 789
334 166 561
358 542 938
435 411 956
467 85 111
17 632 604
254 564 196
743 202 172
535 484 638
235 209 524
779 189 391
641 438 950
658 377 871
814 283 763
439 201 887
652 74 626
326 786 50
372 202 370
134 522 929
824 118 368
848 171 206
690 961 223
847 769 733
838 605 313
355 40 252
556 787 263
334 948 518
552 579 69
39 636 579
754 282 412
660 137 417
267 434 911
755 384 752
42 302 315
690 669 243
556 145 545
255 950 331
559 516 590
256 32 552
137 107 60
765 959 799
114 502 299
248 426 490
123 310 694
634 276 378
9 937 878
6 837 813
10 752 647
319 206 637
326 598 442
17 503 180
80 795 871
155 449 571
748 46 603
253 97 44
373 569 997
636 189 63
250 545 544
172 129 165
533 407 258
567 712 686
613 38 287
602 389 873
195 267 992
166 470 347
293 298 34
888 956 580
516 302 921
302 324 463
571 361 889
593 98 556
858 611 916
17 579 361
939 167 812
846 385 561
505 693 287
173 313 266
526 547 207
8 158 761
166 344 204
772 116 742
765 150 21
116 857 981
30 964 77
113 785 989
252 376 817
902 462 486
86 131 89
737 104 892
63 406 148
510 579 148
521 98 651
434 726 661
255 260 222
745 773 383
679 940 319
611 45 669
283 135 371
775 955 393
175 28 46
444 498 944
687 17 673
535 526 779
650 528 569
179 160 230
720 13 54
767 167 296
196 411 827
410 746 538
840 914 126
23 48 106
44 368 345
640 534 820
178 677 639
224 284 299
633 58 62
862 212 540
150 539 202
395 909 417
146 966 598
924 600 209
64 961 145
513 156 681
849 854 506
596 257 296
915 901 69
1 915 693
958 725 854
366 849 383
909 443 935
577 190 433
501 495 980
151 218 230
331 617 219
103 115 180
724 93 851
700 684 186
23 1 827
584 901 659
225 565 318
512 186 874
327 351 414
828 478 301
43 291 897
812 581 741
223 213 719
929 521 308
182 415 119
55 677 106
710 148 585
796 312 768
23 919 217
404 420 421
608 660 811
677 323 134
612 238 422
355 742 731
354 638 683
636 27 415
641 857 721
652 547 775
475 776 262
495 891 478
388 492 287
942 511 738
885 631 189
507 844 36
450 747 631
625 437 203
192 965 270
892 414 203
581 724 933
194 892 85
