19
839 803
446 429 903
556 624 949
326 696 -94
354 813 408
861 600 553
429 42 2
702 859 -827
438 590 911
459 464 756
640 95 -251
736 391 -465
629 387 -2
594 348 -971
268 283 -275
372 383 723
112 553 -251
337 827 283
158 91 761
462 250 959
785 637 -550
61 170 -46
785 226 501
814 401 -265
841 806 -599
324 724 875
280 136 -402
490 481 668
666 839 976
89 517 923
695 824 961
394 814 -357
237 62 -637
864 822 684
845 243 -698
167 653 619
656 46 910
154 516 609
337 568 365
541 632 -534
445 337 -338
765 717 -264
765 134 95
621 116 798
160 141 -308
839 470 516
513 683 414
248 209 168
609 195 -120
213 571 125
727 553 -674
592 28 -679
82 122 -415
21 353 -735
3 427 904
839 263 -949
119 276 836
615 864 285
240 860 -325
333 301 286
77 760 672
684 131 -36
502 272 256
402 450 -850
29 336 -586
256 671 147
418 23 600
444 466 -502
612 47 -236
558 677 314
131 765 120
19 30 -812
690 759 -505
392 450 613
825 156 597
858 735 -545
669 357 695
513 566 131
663 377 -59
293 446 364
635 229 -597
844 846 -588
616 544 183
188 686 387
296 739 889
475 626 -732
342 354 -14
730 58 -296
443 708 534
63 99 -739
452 478 -382
677 83 149
19 180 794
132 491 -582
138 628 -824
859 670 -439
138 280 904
128 359 -329
406 791 -546
607 212 -807
657 291 -773
285 453 232
690 872 -259
482 568 -573
88 389 489
396 296 151
110 484 471
688 740 -235
826 718 -158
601 552 566
617 740 828
666 476 548
146 21 819
280 677 340
361 808 -900
859 729 -249
616 162 601
680 586 -195
806 453 901
356 814 -871
534 81 639
56 412 561
701 626 367
364 473 -510
278 737 126
724 361 -671
543 187 -556
126 515 311
720 593 317
680 388 464
24 244 9
742 721 668
177 414 576
729 304 -292
183 670 -905
679 110 -447
89 307 325
537 737 960
133 33 -915
612 544 -25
766 557 -251
164 175 -160
741 784 -653
314 255 310
681 446 -242
680 649 497
701 808 -943
324 489 975
126 498 327
159 847 -714
735 676 731
593 557 479
168 700 -431
473 685 -955
22 320 -394
828 295 -772
849 818 -116
789 323 -936
138 658 714
45 329 77
580 845 -9
168 564 791
432 691 29
651 221 919
361 696 425
293 839 -153
321 808 -409
121 117 -261
249 761 956
721 388 -606
538 665 -659
769 237 164
608 384 759
763 877 -461
793 9 325
606 136 369
25 302 211
826 9 -715
794 718 -523
5 872 784
463 262 551
340 182 354
791 359 -157
481 845 529
233 739 -755
466 144 410
732 290 -872
368 369 132
324 49 103
122 744 -891
762 605 -859
149 740 -278
393 822 191
4 715 556
296 412 194
111 334 879
871 75 -983
593 869 -969
400 695 -600
588 515 -292
462 128 -341
525 252 -196
871 182 486
460 563 -211
441 60 805
430 87 25
372 177 714
412 158 764
681 57 393
538 324 655
219 460 -946
137 187 614
635 286 -899
277 685 -551
444 422 -662
535 59 632
102 288 194
336 65 -399
633 546 298
574 365 902
509 321 249
800 100 256
748 328 977
876 77 570
727 4 -117
665 532 -608
123 88 -542
640 514 -354
520 459 998
736 646 -508
139 782 -841
93 71 65
77 443 190
748 700 -716
669 331 -486
384 197 -516
415 706 -43
847 79 -458
24 435 835
340 100 -128
29 552 590
446 219 154
119 459 -624
628 152 190
345 492 -46
219 826 577
100 278 608
89 15 819
454 465 581
298 431 -762
815 228 -139
68 512 -215
340 550 19
495 720 -747
702 750 -235
588 735 894
17 721 -704
181 84 177
278 219 -604
853 137 774
144 112 62
147 686 993
838 64 -850
264 50 524
806 320 977
548 356 300
716 189 543
743 758 -164
385 149 -214
520 445 -656
880 235 -21
794 497 -868
224 479 313
783 397 346
677 431 194
572 582 -99
118 333 889
289 243 -255
238 266 914
679 693 430
54 387 -184
464 818 62
568 69 577
452 740 604
825 694 -290
649 453 -902
636 57 -274
312 862 -83
238 585 500
569 165 -656
159 372 -212
146 112 567
816 227 -379
156 61 -666
92 578 -554
476 6 318
211 872 -112
682 813 -4
348 344 920
93 613 -240
853 439 -628
861 336 -252
122 160 564
518 810 199
691 31 69
146 250 472
816 615 -756
201 779 94
148 320 -979
710 681 -482
181 640 -23
628 487 -613
841 810 447
19 263 272
443 390 860
582 437 -648
466 508 -692
12 622 -630
92 269 -928
801 494 -453
7 387 -164
360 309 527
99 102 -332
520 190 234
524 335 332
87 177 -40
161 828 416
862 24 -782
359 778 -348
605 465 116
32 80 -71
582 410 396
255 880 -562
819 142 847
301 537 677
143 221 -179
846 594 890
53 609 -951
490 610 34
607 744 287
103 207 170
62 436 -884
306 397 -905
548 345 991
616 139 696
70 761 -62
101 557 937
625 672 -366
306 726 -285
220 322 63
29 817 -918
551 363 603
19 366 -917
588 76 -765
767 231 -296
688 631 -444
118 55 -102
667 371 -22
156 108 -236
308 408 303
417 437 -188
620 457 -412
357 290 243
513 77 -528
442 871 140
866 496 -962
804 407 -493
880 230 85
448 64 -580
270 785 -422
253 217 -25
489 863 -757
231 545 382
530 192 -828
119 240 406
516 31 316
226 834 851
185 776 748
424 31 455
335 669 -210
30 82 -616
25 385 607
232 144 315
349 789 -93
74 599 305
778 599 -88
381 778 731
574 266 371
630 488 -428
184 421 397
282 231 623
431 335 679
403 879 264
810 642 -455
509 278 542
323 64 -622
495 305 -630
602 714 -549
559 631 854
690 49 141
414 469 -679
449 508 -352
320 98 684
357 620 360
627 662 905
14 597 490
815 586 -733
50 287 -455
560 226 -258
131 342 723
68 329 -627
819 382 154
65 501 340
587 869 891
460 357 -81
736 626 -356
770 338 733
594 317 -897
770 246 -499
399 152 -439
319 115 553
650 423 385
726 208 -216
167 671 361
780 351 -579
686 796 11
716 616 -514
32 764 -760
316 646 -162
708 364 555
86 232 536
513 32 -676
14 156 809
861 522 797
380 21 446
509 295 -105
859 218 547
562 675 -457
362 791 162
551 614 -54
357 635 15
385 44 632
537 74 -322
628 517 533
294 315 530
594 264 514
755 389 198
460 7 179
184 417 650
192 311 965
667 266 36
263 781 -398
879 80 -599
115 165 958
226 770 73
718 276 -711
629 655 952
585 163 84
720 390 -10
806 761 555
393 55 380
804 106 883
609 416 886
85 343 549
45 132 -747
22 164 912
222 150 473
696 581 13
331 275 -149
533 878 886
875 365 -833
300 748 -464
34 296 -1
196 407 -715
428 659 -224
485 383 -901
775 454 482
440 98 53
713 584 -317
272 534 -462
309 692 -450
692 601 884
42 843 919
454 450 929
197 394 593
128 352 963
74 777 325
525 179 -487
674 419 172
817 99 249
180 872 718
28 387 -334
602 590 -492
819 177 -325
216 355 457
363 446 322
285 802 717
486 314 -489
43 778 905
269 61 611
390 47 -679
16 124 536
147 750 -953
522 613 -814
455 142 -585
531 294 794
306 523 -715
341 512 952
432 278 634
502 441 -591
56 516 811
401 188 482
118 442 493
526 410 5
458 481 -700
863 751 768
579 511 873
20 323 210
20 175 801
800 851 -104
323 502 630
80 5 -727
106 722 -561
15 671 -797
499 513 -425
535 782 783
122 878 -75
397 836 -766
549 813 -490
20 761 513
344 354 -107
622 215 -914
73 120 506
601 181 898
600 269 -814
516 474 -328
106 611 997
158 865 67
552 582 -739
207 141 -145
600 841 -781
725 408 332
358 627 993
836 476 -569
663 853 473
572 395 547
656 155 -69
801 759 820
529 357 544
234 728 -316
344 427 404
657 105 -323
860 576 650
466 512 450
486 416 624
572 268 -720
459 270 -70
134 816 85
504 611 826
406 250 9
598 62 -471
328 24 -480
401 481 277
183 635 790
443 655 767
701 375 -308
696 481 279
77 622 -363
348 631 255
221 873 740
718 622 -307
339 382 -651
712 170 71
615 71 771
438 257 756
518 677 264
569 580 -949
781 815 -273
714 719 278
401 139 778
310 606 462
741 813 883
489 129 599
860 880 335
618 67 607
646 598 862
143 10 -357
386 266 623
288 333 490
728 696 -440
280 786 727
468 585 780
93 692 493
543 125 699
563 682 -554
858 764 416
846 34 222
550 749 206
194 298 -884
195 403 504
767 232 -645
671 83 -613
463 252 788
49 253 948
478 735 225
804 815
410 31 743
613 669 -89
247 82 -517
577 221 -26
303 459 619
332 799 -714
762 332 -757
382 425 32
386 458 983
759 276 660
561 436 -40
505 104 -889
281 449 -411
76 416 -807
212 276 -616
242 576 -251
33 72 960
292 434 -843
525 569 -165
403 263 -316
210 518 513
23 380 549
574 439 -51
142 108 99
527 470 910
440 348 -56
438 520 -295
782 245 -944
346 16 -927
239 125 -516
208 181 -484
273 175 4
337 312 -927
393 789 575
386 391 -391
594 42 -52
441 645 -338
198 153 -912
218 142 -697
162 628 664
3 749 157
771 125 950
56 418 -794
345 520 -623
786 391 -118
155 100 549
191 488 201
80 222 -957
446 335 -770
97 190 484
669 429 351
49 68 -789
53 390 -308
690 250 288
185 795 456
491 268 -190
523 773 -993
543 427 166
4 585 238
761 172 -402
527 684 38
626 478 -582
703 73 -25
238 326 -400
207 478 -564
38 227 449
670 260 165
604 790 702
614 518 357
495 442 -550
726 578 134
112 111 -98
444 49 -854
339 212 729
438 22 -737
145 206 527
134 698 54
591 222 154
528 663 40
699 731 105
385 25 -902
349 437 617
139 195 661
780 444 -475
671 259 -547
713 594 -88
561 282 -923
554 677 832
345 456 426
52 609 691
590 603 157
191 561 -567
318 428 796
476 364 -601
769 657 845
655 19 926
323 319 687
102 345 635
794 267 -996
466 170 -972
532 716 562
218 526 -921
631 706 -277
317 481 -363
188 754 694
658 759 -623
703 303 649
525 720 815
311 521 -259
443 402 -512
688 684 -933
484 285 -704
406 332 833
766 427 -975
530 542 -385
597 317 -978
570 21 -277
191 341 478
677 145 541
539 112 -691
481 579 23
187 186 934
311 43 750
234 770 849
483 635 -973
752 406 -740
10 68 494
590 667 785
458 232 -877
26 404 -492
365 20 22
387 672 -292
342 233 -61
36 241 -68
218 518 194
678 133 821
727 202 612
490 21 -200
63 763 -750
599 143 509
431 109 -51
527 47 -623
542 154 -52
461 83 500
675 213 494
150 560 697
108 14 -481
643 747 -68
103 690 719
519 350 621
768 612 813
304 565 -808
19 704 -547
333 104 679
679 252 241
674 331 -133
8 685 202
329 527 -801
767 689 -196
572 696 -451
365 376 291
742 136 -396
537 4 172
730 601 -29
767 337 -393
324 22 -509
389 427 -565
70 545 662
292 24 -24
357 64 -89
63 6 470
291 571 -228
460 790 -852
213 351 925
196 463 -677
702 331 -425
83 22 845
691 234 -678
262 445 385
165 115 -963
395 404 313
507 504 -356
295 341 125
468 725 827
558 413 -152
571 462 930
6 350 -858
659 499 -282
701 151 -348
627 499 50
227 110 -147
56 516 517
575 313 726
640 200 882
139 211 -946
743 120 314
715 628 480
676 393 -915
320 514 -517
783 92 913
274 649 982
153 301 -70
264 741 -696
738 489 -299
690 581 496
252 374 768
315 470 473
158 722 -365
54 399 245
374 682 -626
579 136 -144
490 183 -2
236 503 721
312 678 -454
201 369 -647
452 596 -369
368 616 -188
265 374 -474
741 689 -129
163 685 -316
764 789 611
256 190 -185
360 677 948
514 313 915
732 620 227
776 408 -307
372 185 189
603 485 296
391 199 479
54 100 308
169 404 -223
559 509 -670
635 703 630
420 198 619
747 648 696
342 410 898
103 598 -751
565 42 734
249 630 381
694 103 528
567 145 -943
368 573 933
455 261 -374
47 631 353
664 6 -478
428 417 -631
228 730 854
326 16 -545
510 102 -169
116 282 570
615 65 530
750 337 434
451 82 -523
654 573 528
258 416 331
673 470 275
478 204 310
418 221 -340
126 191 704
14 448 -670
463 647 836
396 378 555
282 442 185
680 453 -855
150 11 340
413 592 -237
533 584 -164
286 494 267
108 406 -758
416 665 -945
308 174 -374
642 128 725
495 549 -261
594 370 -39
437 477 206
639 384 593
173 572 -143
462 789 -804
529 15 -164
338 38 177
735 33 -825
122 606 176
669 538 1
317 380 -125
148 150 633
607 495 276
578 563 -72
305 596 -235
408 2 211
620 607 -277
21 425 -838
741 694 -333
443 396 789
366 16 545
248 401 -60
195 693 -507
168 293 -429
418 171 -134
418 91 601
612 288 -728
296 322 -200
782 393 650
33 571 -255
372 122 -840
368 314 626
593 529 -221
94 200 577
246 14 -201
625 398 269
735 299 -83
472 773 483
260 307 -141
215 119 820
581 667 80
169 762 -294
170 674 51
98 297 839
629 325 0
332 17 210
173 305 905
257 74 -38
796 494 -646
748 183 937
29 353 -160
386 54 184
611 267 -521
386 94 293
615 584 -267
488 246 253
641 197 840
130 25 497
43 554 190
471 27 214
734 103 -827
201 12 755
14 431 -536
217 761 206
582 337 -177
172 361 455
663 584 773
164 719 -395
393 739 -179
152 650 732
331 447 -55
184 553 -110
372 127 222
669 314 -17
160 490 819
308 580 -170
261 764 485
465 771 -332
346 488 -633
472 530 503
219 690 -254
240 449 87
763 640 -555
701 591 225
15 468 62
491 105 -372
247 558 -953
500 425 -77
156 720 -970
517 414 877
727 128 -436
662 762 -726
177 587 243
384 702 32
99 257 92
644 529 304
547 729 357
166 503 569
557 383 970
368 715 -989
488 344 472
411 804 -639
5 649 -487
634 233 277
75 127 -622
126 377 -234
605 318 689
261 358 456
399 705 766
610 550 761
625 209 -227
74 684 -792
431 343 -940
583 753 185
584 304 584
723 237 -772
215 148 -437
323 553 785
750 179 -284
90 35 -387
664 286 954
716 506 -168
181 540 836
139 152 671
30 179 187
413 251 -255
694 709 -533
151 723 -41
234 717 -741
742 573 -766
653 432 -152
128 523 735
362 596 53
804 221 554
500 152 -892
757 226 -875
647 422 401
306 283 -151
275 624 -846
541 536 -778
431 74 -32
5 394 -999
636 724 209
158 769 -986
703 300 -107
400 274 -39
35 605 402
801 358 -676
434 159 423
134 383 -934
59 236 -975
339 344 368
544 787 -635
511 28 -430
451 479 -957
318 510 718
623 616 208
677 295 -20
507 73 -962
312 207 328
480 297 -291
204 545 -762
778 619 -368
580 370 8
364 483 -617
689 680 -251
741 607 73
104 730 -760
461 341 692
631 18 142
45 282 -317
605 577 280
408 327 -406
540 206 633
353 698 -261
343 522 -446
79 646 -240
377 506 664
324 477 -513
51 400 -971
696 298 -651
229 89 -697
623 263 46
292 463 186
558 372 -917
140 326 774
534 194 316
533 371 721
272 274 -2
341 184 -613
690 234 427
184 292 -290
248 53 -193
739 504 938
802 710 94
203 645 -289
273 332 204
380 431 -602
719 709 516
86 52 -524
386 622 -833
386 158 792
121 286 914
386 638 -804
609 156 -452
309 43 493
251 759 -288
533 592 -606
42 466 -550
659 240 839
550 198 526
457 406 -162
651 406 540
234 506 -571
183 550 463
368 21 -716
683 176 -680
434 501 -1
38 308 -634
58 14 -839
30 445 962
468 194 250
288 670 440
371 639 847
665 442 497
99 340 -476
108 652 741
538 386 716
105 548 811
475 376 -92
290 344 940
17 500 -674
297 697 935
504 328 239
93 409 -854
403 342 978
489 694 -406
634 487 636
410 340 322
391 442 -116
225 453 -786
36 412 799
83 771 7
52 490 240
157 529 -289
762 788 726
274 676 359
347 625 -588
672 120 373
378 491 324
734 344 -47
365 339 -775
133 751 -34
637 299 291
152 251 -172
35 502 -733
123 238 971
12 349 -637
195 374 -250
446 23 431
389 164 -821
422 273 -742
691 227 102
779 302 231
132 510 -170
544 409 -885
154 25 492
334 122 190
161 78 196
754 777 -822
617 336 38
321 695 -975
328 429 730
326 521 -263
647 204 -232
206 116 -51
711 329 -920
252 576 130
164 260 -332
255 355 -613
234 363 -643
509 522 -729
656 7 -264
253 157 299
187 114 -615
615 76 833
774 263 643
580 5 404
315 448 -365
720 330 472
381 618 -924
101 454 -130
202 478 -805
720 186 -782
352 759 500
74 452 606
576 689 -587
373 71 893
377 436 -442
241 456 -587
742 563 -522
432 34 -875
768 387 -151
84 783 176
372 306 -892
652 464 38
324 670 -14
33 436 108
41 540 608
55 717 563
369 65 -571
225 461 -515
64 589 -350
270 682 -729
157 483 -929
312 236 -331
164 730 256
329 217 566
107 531 875
700 733 271
197 290 776
701 103 84
675 35 745
235 374 545
66 505 -373
13 348 571
22 500 237
686 344 940
738 479 -159
336 797 -69
436 52 774
550 601 -798
571 292 532
360 460 634
11 637 91
40 713 -265
176 775 254
62 571 -932
382 648 -549
290 202 285
323 593 595
787 719 -247
431 451 951
620 7 486
104 30 -226
675 557 209
185 724 -658
418 708 52
641 709 -762
598 86 637
126 153 813
237 452 559
19 475 181
617 160 785
398 494 -111
644 365 -953
286 413 -171
74 338 913
544 604 993
780 86 -724
85 289 -246
751 803 -509
189 10 -464
299 203 -269
71 576 262
637 200 705
192 682 -545
781 208 -325
133 139 -959
475 380 389
628 635 790
668 616 789
450 610 326
696 783 -327
367 773 -15
531 435 781
500 373 -252
372 275 -389
83 719 -401
191 230 258
552 473 -177
463 309 -6
703 182 -323
489 241 613
513 549 4
583 773 -521
524 583 -44
552 325 -719
87 172 540
707 553 708
675 228 350
30 269 259
63 287 349
233 67 -641
104 245 -611
323 751 -390
646 545 804
533 113 -316
475 526 537
680 43 876
411 453 943
778 589 385
632 559 612
374 480 308
572 663 -488
575 209 260
286 653 -469
428 785 559
240 144 911
255 617 763
512 747 -427
415 246 780
406 781 -404
199 151 -664
404 332 -728
473 138 -914
85 266 -79
94 430 592
91 69 -343
661 306 -860
49 515 -144
314 22 -61
310 96 650
209 751 -343
23 711 -362
382 197 -865
8 85 -60
506 798 872
607 791 -430
122 85 -45
160 350 -870
576 401 -269
561 688 -883
606 150 854
404 730 817
52 710 -768
112 661 882
162 114 99
437 586 744
574 712 55
640 7 -341
35 122 896
440 688 855
5 42 -237
297 484 -688
732 566 793
9 97 -731
165 202 -2
131 298 458
793 673 950
635 662 107
674 501 -682
803 64 -13
290 523 21
754 582 236
86 670 -710
678 570 -376
709 793 227
427 368 643
205 364 432
639 752 566
170 393 846
458 182 -205
151 285 -34
399 324 932
481 295 674
744 19 -729
638 220 -802
398 755 991
36 675 -254
516 603 -315
607 740 430
524 533 -604
453 149 373
16 673 -205
477 100 60
52 466 689
504 294 -955
8 706 -979
31 486 1
269 791 -403
27 667 144
237 57 -862
708 198 -163
576 718 -770
164 219 -772
439 795 923
120 278 860
177 577 223
540 513 -972
513 38 85
346 785 358
752 342 339
244 222 -468
328 103 -491
692 39 344
245 85 -921
326 301 -901
426 198 532
603 201 45
109 242 453
706 469 506
69 416 115
314 224 534
79 228 897
241 264 490
683 747 136
490 743 -905
387 281 665
464 281 949
307 100 967
558 181 -308
707 54 -73
413 394 -133
296 255 -644
703 348 -536
456 212 237
564 639 934
719 98 103
396 207 852
87 217 -370
653 147 498
547 332 539
536 545 -130
697 588 660
585 666 -725
70 198 19
603 616 703
299 395 807
88 391 962
376 358 103
622 281 -506
588 206 162
57 23 178
453 759 79
470 103 -18
676 625 622
748 340 -608
542 605 340
430 784 -704
574 15 -232
702 676 110
912 861
2 393 218
662 223 61
898 322 295
836 282 -532
785 554 -403
584 474 -611
502 303 -26
848 94 -435
548 87 69
606 669 -613
127 733 587
288 781 606
79 513 715
271 195 947
112 510 872
590 210 747
590 240 948
636 543 978
440 284 168
381 96 -938
448 381 766
83 160 -460
661 470 -741
651 461 -719
660 862 448
628 308 -929
68 889 -238
127 189 -154
764 571 -249
529 412 654
384 351 -334
825 605 6
527 463 -773
119 698 -714
345 299 -229
604 829 -312
17 49 125
338 542 578
598 733 -643
248 629 -339
399 667 -791
305 440 974
863 586 -803
674 553 -565
385 803 -203
176 902 -268
684 174 674
841 390 -546
45 766 -127
671 7 -151
532 99 -581
415 525 -612
154 501 -944
181 265 692
435 309 692
191 66 -376
731 857 -550
764 266 809
331 804 -769
444 816 320
191 739 -259
43 903 -145
23 157 -45
555 402 -859
904 338 -737
108 606 -19
618 368 816
406 154 672
383 48 -357
841 825 -924
460 263 606
520 447 -18
268 612 -469
274 161 -793
705 264 296
188 394 403
875 373 964
802 286 -988
314 890 -388
68 590 -436
651 871 657
57 351 440
8 9 -181
478 665 978
311 683 -280
876 203 569
305 779 -492
327 11 578
722 63 155
72 107 895
29 588 274
901 757 216
485 891 530
787 224 -809
390 880 284
376 153 955
217 129 -101
503 592 -765
822 36 -567
893 648 -812
215 857 -973
326 567 -621
28 532 -839
46 207 208
519 18 -273
671 413 -705
644 718 435
417 410 861
299 255 -389
842 303 -958
89 189 835
377 271 -382
203 6 638
513 187 -813
517 173 -877
162 145 646
48 193 -965
646 542 -287
760 624 -313
574 281 436
489 374 784
555 765 -391
125 343 828
416 26 -484
539 755 -670
622 473 -696
756 844 504
865 63 637
821 475 -175
380 129 362
585 653 489
584 319 357
298 335 547
245 904 151
279 318 514
97 384 148
668 16 23
870 316 -613
334 209 612
793 229 253
132 877 796
769 724 901
218 752 -409
280 749 620
815 871 -177
319 827 556
474 568 0
134 279 536
296 404 488
798 609 816
394 911 -504
811 226 740
907 129 322
865 98 836
50 776 452
676 349 338
51 564 -187
467 865 887
783 376 -93
138 622 -454
293 470 335
61 587 -577
681 751 -536
712 892 1
713 124 111
614 858 -354
829 433 932
74 811 780
563 801 674
478 3 741
816 463 -130
775 750 909
789 780 810
90 260 -106
674 444 354
883 902 -192
672 370 -127
678 146 -152
484 280 749
25 127 -58
17 175 -360
796 205 -391
120 677 -396
192 80 -80
401 548 -224
510 67 -91
36 601 627
896 541 962
218 695 623
313 769 -163
60 323 -238
707 413 280
561 249 -832
273 442 568
882 434 -467
396 511 -842
412 877 -43
299 384 388
698 299 168
426 136 166
727 907 -937
838 95 -508
3 590 -535
431 675 -10
864 46 -758
839 69 -175
230 34 675
238 512 653
131 550 814
883 749 113
605 663 134
511 269 -952
707 618 510
642 2 784
445 509 -525
1 532 894
92 387 89
69 706 -472
640 610 -75
115 813 50
742 574 876
880 337 750
706 846 178
649 863 489
42 115 61
557 345 382
180 130 -109
41 555 -717
155 780 324
375 7 -994
888 145 -527
859 158 880
609 55 313
121 767 -456
694 431 -773
244 14 210
20 417 749
626 450 827
657 665 -842
301 373 -902
87 127 987
419 759 88
669 352 90
616 587 663
162 658 -175
694 609 762
658 488 -455
846 783 -597
636 478 868
664 27 -447
785 133 820
894 350 60
255 696 -471
841 383 -842
277 217 713
890 405 -711
706 321 247
736 311 -821
512 34 -909
141 209 -283
656 52 -675
803 178 -186
205 579 169
756 859 62
64 777 -425
146 371 233
174 104 195
96 398 -92
28 129 724
746 777 -605
681 229 894
246 67 -150
301 185 -356
110 89 -387
530 577 -704
401 705 226
525 419 799
748 192 -608
647 873 -703
188 279 250
636 537 451
651 43 45
477 759 -621
394 351 -23
120 826 -262
386 657 824
135 590 -433
388 798 -749
350 216 802
879 570 -932
367 159 -29
309 500 2
879 310 165
168 471 636
745 180 279
248 386 727
824 408 410
301 131 -11
134 218 -605
513 674 -975
869 249 866
382 690 -478
68 395 -754
127 268 959
682 409 561
327 788 -155
845 607 -485
255 157 476
615 237 870
547 172 -341
615 495 543
407 520 -904
452 716 -732
662 269 -994
422 515 727
419 688 -821
137 743 877
179 311 -700
544 405 -563
830 429 641
322 95 518
25 162 914
176 410 783
908 230 33
862 700 770
643 47 -224
320 629 527
321 391 -133
884 587 -579
438 903 -362
730 479 -851
87 682 -419
694 688 -373
332 319 -596
7 264 561
161 877 -163
738 443 470
565 435 -342
28 269 -268
83 687 -105
222 225 -554
686 236 -929
179 171 171
80 832 -135
6 749 490
778 108 197
326 138 334
130 493 -198
539 127 410
516 245 -336
402 736 105
433 72 -807
357 82 -954
382 248 176
22 795 -416
805 183 -40
509 789 802
38 474 -237
789 56 -323
197 64 -180
41 580 580
224 197 411
144 822 -799
272 880 -549
413 636 371
122 290 -315
138 789 -769
716 725 628
199 527 226
272 515 783
660 616 336
720 363 315
157 741 -733
397 46 -353
826 129 672
674 141 223
318 28 697
725 717 -94
659 282 -387
77 321 -792
655 515 582
405 741 -921
207 100 -271
161 879 491
184 483 5
561 103 461
187 451 -814
734 723 -128
189 177 -109
31 515 -563
258 477 -359
804 562 92
34 325 -179
787 493 423
220 447 301
579 702 -136
329 622 -744
344 564 -536
384 662 20
195 475 39
251 677 -274
75 698 62
556 748 165
54 186 -338
553 600 -699
847 54 -12
767 409 -906
663 495 469
270 496 122
591 353 -429
603 132 589
582 501 372
453 97 -803
102 299 -239
712 808 514
337 94 333
120 637 540
502 655 -280
535 345 -305
612 585 -67
201 555 984
253 159 210
56 580 -774
620 320 -693
421 755 -60
667 22 768
573 838 594
495 155 565
421 580 346
564 444 985
310 771 397
808 481 -372
192 542 -826
230 296 91
815 879 249
102 354 752
525 12 -618
638 184 -123
359 835 -772
892 805 -27
91 300 -64
45 485 -304
597 530 657
319 346 -259
429 699 -453
677 430 -948
172 834 -54
319 487 -643
563 430 -236
615 595 508
14 214 -219
642 896 -160
820 280 -832
174 26 101
892 48 -212
204 14 -97
523 62 949
185 376 560
178 528 492
670 76 805
635 591 -591
288 52 144
359 107 -718
871 165 -26
790 22 -82
63 398 150
809 591 424
319 895 -113
437 27 -858
619 47 215
570 180 -824
428 534 -644
481 403 411
547 780 -940
808 467 363
727 165 231
456 540 496
437 28 -280
171 123 -497
169 747 957
223 417 -868
270 80 -585
103 780 -101
184 725 45
681 906 -632
479 749 -471
136 636 -226
329 46 -122
822 87 -499
245 819 702
136 16 539
229 820 -435
908 119 292
357 856 50
556 10 511
744 716 829
466 880 -499
830 560 348
202 677 -405
843 154 325
77 830 750
497 562 -544
487 780 372
149 880 -833
23 551 137
678 56 106
731 281 609
606 59 130
892 355 534
606 593 580
471 213 188
327 656 725
23 775 25
765 474 883
738 763 97
78 159 -378
680 847 -753
660 185 999
281 39 -778
693 45 -869
332 442 -532
633 229 -603
584 115 286
21 50 -579
438 719 798
83 527 747
634 217 -580
95 196 425
847 806 636
544 717 -399
528 660 820
876 403 408
286 162 -947
461 871 626
494 652 -271
527 820 707
50 241 264
758 545 -354
894 655 990
255 680 187
632 394 -772
904 323 -802
478 734 -504
542 235 75
158 333 69
429 634 -129
180 155 297
516 334 -36
875 314 -88
254 723 -735
136 387 621
111 363 651
149 740 991
243 31 -983
244 112 -1000
776 255 76
52 287 -369
446 678 703
428 315 229
744 565 -802
436 474 -299
862 829 715
6 464 126
352 98 -655
274 287 518
274 546 -437
14 845 -299
127 244 649
97 601 -834
443 109 183
905 904 689
5 140 -477
285 199 -448
800 154 207
867 787 -620
567 644 900
816 627 688
660 599 -964
6 56 -438
226 333 -209
27 71 918
880 600 -610
757 514 -356
660 441 -429
694 811 -282
270 834 -948
535 422 -735
533 873 372
719 870 -458
790 607 435
284 805 -675
380 755 -828
655 260 273
390 783 -612
309 333 -78
636 854 -465
796 663 -457
4 572 441
685 402 140
188 865 -197
174 90 923
326 666 195
161 15 127
273 486 -188
557 677 182
210 231 -347
278 525 150
607 791 -305
312 186 -879
57 136 245
36 247 -492
464 465 -86
445 422 -280
891 451 263
312 793 -764
876 692 884
712 163 495
845 646 673
633 793 -162
58 152 488
695 159 -352
338 170 603
579 191 -458
301 849 -586
571 768 31
836 36 -223
246 475 60
693 642 508
28 329 -277
332 810 -735
663 844 866
509 43 260
349 753 -567
800 694 -655
675 461 906
852 443 -842
348 240 528
608 311 -824
839 339 -288
310 85 805
761 325 -340
70 643 -361
182 864 363
772 601 725
829 582 598
32 567 178
336 75 904
411 508 -964
199 52 -297
491 716 944
659 493 747
215 251 -838
847 174 566
850 753 -540
223 563 -828
399 478 -990
125 547 -819
754 480 -800
372 741 -332
84 770 959
820 232 684
554 343 131
504 26 -143
823 524 -289
285 166 704
102 622 -943
284 595 -770
697 853 457
882 666 -87
576 602 254
292 546 120
238 490 503
885 728 -935
767 207 -504
624 438 -832
900 60 -932
646 563 -73
365 368 -551
121 508 -656
243 544 -781
141 847 -187
886 691 883
591 394 -777
593 387 976
772 418 907
385 822 -307
887 579 224
594 340 -238
336 242 308
54 440 378
478 206 409
672 790 -124
5 643 372
678 336 -905
764 731 -791
141 865 -651
891 26 -115
158 53 -771
409 617 -642
111 465 758
200 899 161
451 350 -380
9 502 -131
295 29 -708
680 887 -691
247 483 -10
233 356 927
844 575 -719
60 485 -932
320 757 804
902 112 518
888 102 -477
400 497 -932
235 342 613
304 548 -597
271 360 -597
570 109 -505
861 882 -259
756 819 812
497 737 647
294 72 -214
469 688 944
20 313 654
5 537 -376
790 157 380
227 530 -828
21 151 132
555 347 198
553 243 362
860 789 -940
842 131 823
